,OBJECTID,NOMBRE,PROPIEDAD,TIPO,MEDIO_GENE,COMBUSTIBL,POTENCIAMW,UNIDADES,RCA,SIST_ELECT,ESTADO,F_OPERACIO,COORD_ESTE,COORD_NORT,HUSO,DATUM,REGION,PROVINCIA,COMUNA,FUENTE_BAS,FECH_CREA,FECH_ACT,ID_GE_SOLAR,geometry
117,1650,MALGARIDA,ACCIONA ENERGIA CHILE S.A.,FOTOVOLTAICO, ,NO APLICA,200.68,0,135/2014,SISTEMA ELECTRICO NACIONAL,OPERATIVA,6/18/2021 8:00 p. m.,405593,7093903,19 SUR,WGS 1984,ATACAMA,CHANARAL,DIEGO DE ALMAGRO,COMISION NACIONAL DE ENERGIA,12/30/2013 9:00 p. m.,6/29/2023 8:00 p. m.,266,POINT (-69.94549511599996 -26.271507967250468)
118,1651,MARIA ELENA FV,GENERACION SOLAR SPA,FOTOVOLTAICO, ,NO APLICA,67.8,0,142/2013,SISTEMA ELECTRICO NACIONAL,OPERATIVA,1/20/2015 9:00 p. m.,440571,7542664,19 SUR,WGS 1984,ANTOFAGASTA,TOCOPILLA,MARIA ELENA,COMISION NACIONAL DE ENERGIA,12/9/2014 9:00 p. m.,6/29/2023 8:00 p. m.,269,POINT (-69.57663441799997 -22.22040387133875)
119,1652,MARIN,PMGD MAUCO SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.9558,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,2/26/2019 9:00 p. m.,337545,6370964,19 SUR,WGS 1984,VALPARAISO,SAN FELIPE,SAN FELIPE,COMISION NACIONAL DE ENERGIA,3/30/2018 9:00 p. m.,6/29/2023 8:00 p. m.,271,POINT (-70.73479019799998 -32.787268753140545)
120,1653,MELI,MELI SPA,FOTOVOLTAICO,PMGD,NO APLICA,9.0,0,002/2019,SISTEMA ELECTRICO NACIONAL,OPERATIVA,8/30/2022 8:00 p. m.,337032,6230714,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,GRANEROS,COMISION NACIONAL DE ENERGIA,6/29/2018 8:00 p. m.,6/29/2023 8:00 p. m.,272,POINT (-70.76568303799996 -34.0516213451242)
121,1654,RAULI (MAULE),GR RAULI SPA,FOTOVOLTAICO,PMGD,NO APLICA,9.0,0,163/2019,SISTEMA ELECTRICO NACIONAL,OPERATIVA,12/30/2020 9:00 p. m.,292200,6114000,19 SUR,WGS 1984,MAULE,CURICO,MOLINA,COMISION NACIONAL DE ENERGIA,12/30/2018 9:00 p. m.,6/29/2023 8:00 p. m.,276,POINT (-71.27966262499996 -35.095398671112)
122,1655,MOYA,SUVAN SOLAR SPA,FOTOVOLTAICO,PMGD,NO APLICA,9.0,0,109/2019,SISTEMA ELECTRICO NACIONAL,OPERATIVA,6/29/2021 8:00 p. m.,201830,5892441,19 SUR,WGS 1984,BIOBIO,BIO-BIO,CABRERO,COMISION NACIONAL DE ENERGIA,9/29/2018 9:00 p. m.,6/29/2023 8:00 p. m.,277,POINT (-72.35353947799996 -37.066919293092226)
123,1656,MUTUPIN,MONTEJO ENERGIA SPA,FOTOVOLTAICO,PMGD,NO APLICA,9.0,0,063/2019,SISTEMA ELECTRICO NACIONAL,OPERATIVA,7/7/2021 8:00 p. m.,242335,5963845,19 SUR,WGS 1984,NUBLE,PUNILLA,SAN CARLOS,COMISION NACIONAL DE ENERGIA,12/30/2018 9:00 p. m.,6/29/2023 8:00 p. m.,278,POINT (-71.87444150399995 -36.436048782098084)
124,1657,OCOA,PARQUE FOTOVOLTAICO OCOA SPA,FOTOVOLTAICO,PMGD,NO APLICA,3.0,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,8/31/2018 9:00 p. m.,307209,6369445,19 SUR,WGS 1984,VALPARAISO,QUILLOTA,HIJUELAS,COMISION NACIONAL DE ENERGIA,3/30/2018 9:00 p. m.,6/29/2023 8:00 p. m.,281,POINT (-71.05888495299996 -32.79605797814041)
125,1658,LOS TILOS,PARQUE FOTOVOLTAICO OCOA II SPA,FOTOVOLTAICO,PMGD,NO APLICA,3.5,0,004/2019,SISTEMA ELECTRICO NACIONAL,OPERATIVA,10/9/2020 9:00 p. m.,307152,6369740,19 SUR,WGS 1984,VALPARAISO,QUILLOTA,HIJUELAS,COMISION NACIONAL DE ENERGIA,6/29/2018 8:00 p. m.,6/29/2023 8:00 p. m.,282,POINT (-71.05943201099996 -32.79338859614045)
126,1659,PACHIRA,EL NARANJAL SPA,FOTOVOLTAICO,PMGD,NO APLICA,9.0,0,062/2019,SISTEMA ELECTRICO NACIONAL,OPERATIVA,10/7/2021 9:00 p. m.,262992,6028822,19 SUR,WGS 1984,MAULE,LINARES,LINARES,COMISION NACIONAL DE ENERGIA,6/29/2018 8:00 p. m.,6/29/2023 8:00 p. m.,283,POINT (-71.62464490099995 -35.85618027510393)
127,1660,PAMPA SOLAR NORTE,ENEL GREEN POWER CHILE,FOTOVOLTAICO, ,NO APLICA,65.8652,0,332/2013,SISTEMA ELECTRICO NACIONAL,OPERATIVA,10/18/2016 9:00 p. m.,381453,7175511,19 SUR,WGS 1984,ANTOFAGASTA,ANTOFAGASTA,TALTAL,COMISION NACIONAL DE ENERGIA,9/29/2017 9:00 p. m.,6/29/2023 8:00 p. m.,286,POINT (-70.17987069899993 -25.53295152626547)
128,1661,PAMPA TIGRE,AR PAMPA SPA,FOTOVOLTAICO, ,NO APLICA,101.892,0,048/2019,SISTEMA ELECTRICO NACIONAL,OPERATIVA,8/31/2022 8:00 p. m.,418920,7361595,19 SUR,WGS 1984,ANTOFAGASTA,ANTOFAGASTA,ANTOFAGASTA,COMISION NACIONAL DE ENERGIA,6/29/2018 8:00 p. m.,6/29/2023 8:00 p. m.,288,POINT (-69.79625321599997 -23.85503583930144)
129,1662,PANQUEHUE II,GR LINGUE SPA,FOTOVOLTAICO,PMGD,NO APLICA,6.0,0,344/2016,SISTEMA ELECTRICO NACIONAL,OPERATIVA,10/17/2017 9:00 p. m.,330185,6371915,19 SUR,WGS 1984,VALPARAISO,SAN FELIPE,PANQUEHUE,COMISION NACIONAL DE ENERGIA,3/30/2018 9:00 p. m.,6/29/2023 8:00 p. m.,290,POINT (-70.81317733899994 -32.77758135514066)
130,1663,PARAGUAY,SPV P4 SPA,FOTOVOLTAICO,PMGD,NO APLICA,8.887,0,080/2018,SISTEMA ELECTRICO NACIONAL,OPERATIVA,1/27/2020 9:00 p. m.,287924,6111894,19 SUR,WGS 1984,MAULE,CURICO,MOLINA,COMISION NACIONAL DE ENERGIA,9/29/2017 9:00 p. m.,6/29/2023 8:00 p. m.,291,POINT (-71.32707781199997 -35.113482520111866)
131,1664,PARQUE SOLAR CUZ CUZ,PARQUE SOLAR CUZ CUZ SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.97,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,3/1/2017 9:00 p. m.,289975,6494778,19 SUR,WGS 1984,COQUIMBO,CHOAPA,ILLAPEL,COMISION NACIONAL DE ENERGIA,6/29/2018 8:00 p. m.,6/29/2023 8:00 p. m.,292,POINT (-71.21522447299998 -31.663066119156454)
132,1665,PARQUE SOLAR FINIS TERRAE,ENEL GREEN POWER CHILE,FOTOVOLTAICO, ,NO APLICA,137.31,0,235/2012,SISTEMA ELECTRICO NACIONAL,OPERATIVA,4/17/2017 9:00 p. m.,446205,7528932,19 SUR,WGS 1984,ANTOFAGASTA,TOCOPILLA,MARIA ELENA,COMISION NACIONAL DE ENERGIA,9/29/2017 9:00 p. m.,6/29/2023 8:00 p. m.,293,POINT (-69.52243069499997 -22.344641621335864)
133,1666,PARQUE SOLAR OVEJERIA,COLBUN,FOTOVOLTAICO,PMGD,NO APLICA,9.0,0,214/2017,SISTEMA ELECTRICO NACIONAL,OPERATIVA,5/24/2018 8:00 p. m.,334988,6336799,19 SUR,WGS 1984,METROPOLITANA DE SANTIAGO,CHACABUCO,TILTIL,COMISION NACIONAL DE ENERGIA,6/29/2018 8:00 p. m.,6/29/2023 8:00 p. m.,294,POINT (-70.76820609899994 -33.09492506413643)
134,1667,PAMPA CAMARONES,ENGIE,FOTOVOLTAICO,PMG,NO APLICA,6.153,0,009/2014,SISTEMA ELECTRICO NACIONAL,OPERATIVA,9/8/2016 9:00 p. m.,382816,7911442,19 SUR,WGS 1984,ARICA Y PARINACOTA,ARICA,ARICA,COMISION NACIONAL DE ENERGIA,12/30/2016 9:00 p. m.,6/29/2023 8:00 p. m.,295,POINT (-70.11257572899996 -18.885783253421433)
135,1668,PASTRAN,PASTRAN SPA,FOTOVOLTAICO,PMGD,NO APLICA,9.0,0,CE/0076/2018,SISTEMA ELECTRICO NACIONAL,OPERATIVA,6/7/2022 8:00 p. m.,294619,6608486,19 SUR,WGS 1984,COQUIMBO,LIMARI,OVALLE,COMISION NACIONAL DE ENERGIA,12/30/2017 9:00 p. m.,6/29/2023 8:00 p. m.,297,POINT (-71.14306958199995 -30.63864616417211)
136,1669,PERALILLO,PARRONAL ENERGY SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.9559,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,6/11/2018 8:00 p. m.,252633,6119525,19 SUR,WGS 1984,MAULE,CURICO,HUALANE,COMISION NACIONAL DE ENERGIA,12/30/2017 9:00 p. m.,6/29/2023 8:00 p. m.,301,POINT (-71.71168562399998 -35.03669955411274)
137,1670,EL PICURIO,PV EL PICURIO SPA,FOTOVOLTAICO,PMGD,NO APLICA,3.0,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,9/3/2018 9:00 p. m.,311383,6147297,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,CHIMBARONGO,COMISION NACIONAL DE ENERGIA,6/29/2018 8:00 p. m.,6/29/2023 8:00 p. m.,302,POINT (-71.06181497699998 -34.79911181211542)
138,1671,LAGUNILLA,GR PAN DE AZUCAR SPA,FOTOVOLTAICO,PMGD,NO APLICA,3.0,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,2/4/2016 9:00 p. m.,297334,6623075,19 SUR,WGS 1984,COQUIMBO,LIMARI,OVALLE,COMISION NACIONAL DE ENERGIA,12/30/2016 9:00 p. m.,6/29/2023 8:00 p. m.,303,POINT (-71.11190223099999 -30.507551345174196)
139,1672,LOS GORRIONES,SYBAC SOLAR PROJECT COMPANY I SPA,FOTOVOLTAICO,PMGD,NO APLICA,3.0,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,1/4/2018 9:00 p. m.,251232,6008758,19 SUR,WGS 1984,MAULE,LINARES,RETIRO,COMISION NACIONAL DE ENERGIA,3/30/2018 9:00 p. m.,6/29/2023 8:00 p. m.,304,POINT (-71.76102718799996 -36.033953348102074)
140,1673,LOS LOROS,PARQUE SOLAR LOS LOROS,FOTOVOLTAICO, ,NO APLICA,45.8467,0,084/2014,SISTEMA ELECTRICO NACIONAL,OPERATIVA,8/16/2016 9:00 p. m.,384950,6918713,19 SUR,WGS 1984,ATACAMA,COPIAPO,TIERRA AMARILLA,COMISION NACIONAL DE ENERGIA,12/30/2016 9:00 p. m.,6/29/2023 8:00 p. m.,305,POINT (-70.16848334599996 -27.851377521219987)
141,1674,LUDERS,GR LAUREL SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.9559,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,5/22/2018 8:00 p. m.,349301,6237264,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,MOSTAZAL,COMISION NACIONAL DE ENERGIA,6/29/2018 8:00 p. m.,6/29/2023 8:00 p. m.,306,POINT (-70.63167263999998 -33.99440899912494)
142,1675,MARCHIGUE II,GR CANELO SPA,FOTOVOLTAICO,PMGD,NO APLICA,8.9293,0,048/2016,SISTEMA ELECTRICO NACIONAL,OPERATIVA,3/30/2017 9:00 p. m.,254937,6189526,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CARDENAL CARO,MARCHIHUE,COMISION NACIONAL DE ENERGIA,9/29/2017 9:00 p. m.,6/29/2023 8:00 p. m.,307,POINT (-71.66611934899998 -34.40669302111995)
143,1676,MOSTAZAL,GR LITRE SPA,FOTOVOLTAICO,PMGD,NO APLICA,9.0,0,278/2016,SISTEMA ELECTRICO NACIONAL,OPERATIVA,5/25/2018 8:00 p. m.,345440,6238313,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,MOSTAZAL,COMISION NACIONAL DE ENERGIA,6/29/2018 8:00 p. m.,6/29/2023 8:00 p. m.,308,POINT (-70.67327622599998 -33.98439071212508)
144,1677,SAN PEDRO,CR GOIGUE SPA,FOTOVOLTAICO,PMGD,NO APLICA,3.0,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,10/25/2016 9:00 p. m.,274257,6246065,19 SUR,WGS 1984,METROPOLITANA DE SANTIAGO,MELIPILLA,SAN PEDRO,COMISION NACIONAL DE ENERGIA,12/30/2016 9:00 p. m.,6/29/2023 8:00 p. m.,310,POINT (-71.44139450199998 -33.90165203012608)
145,1678,PILAR LOS AMARILLOS,RTS ENERGY,FOTOVOLTAICO,PMG,NO APLICA,3.0,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,12/19/2021 9:00 p. m.,425317,7089077,19 SUR,WGS 1984,ATACAMA,CHANARAL,DIEGO DE ALMAGRO,COMISION NACIONAL DE ENERGIA,8/2/2015 9:00 p. m.,6/29/2023 8:00 p. m.,312,POINT (-69.74825223599998 -26.316245531249578)
146,1679,PILOTO SOLAR CARDONES,CENTRAL CARDONES,FOTOVOLTAICO,PMG,NO APLICA,0.3881,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,2/20/2017 9:00 p. m.,363174,6958793,19 SUR,WGS 1984,ATACAMA,COPIAPO,COPIAPO,COMISION NACIONAL DE ENERGIA,3/30/2017 9:00 p. m.,6/29/2023 8:00 p. m.,313,POINT (-70.38502939199998 -27.487602616226773)
147,1680,PIRQUE,SOLAR TI CUATRO SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.74,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,4/10/2019 8:00 p. m.,349683,6272005,19 SUR,WGS 1984,METROPOLITANA DE SANTIAGO,CORDILLERA,PIRQUE,COMISION NACIONAL DE ENERGIA,12/30/2018 9:00 p. m.,6/29/2023 8:00 p. m.,317,POINT (-70.62161033799998 -33.68125555712885)
148,1681,PLACILLA SOLAR,GR LILEN SPA,FOTOVOLTAICO,PMGD,NO APLICA,9.0,0,015/2018,SISTEMA ELECTRICO NACIONAL,OPERATIVA,9/5/2019 8:00 p. m.,307839,6168491,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,PLACILLA,COMISION NACIONAL DE ENERGIA,9/29/2017 9:00 p. m.,6/29/2023 8:00 p. m.,318,POINT (-71.09570867999997 -34.607452977117575)
149,1682,LOS LIBERTADORES,PV LIBERTADORES SPA,FOTOVOLTAICO,PMGD,NO APLICA,7.98,0,007/2017,SISTEMA ELECTRICO NACIONAL,OPERATIVA,8/7/2018 8:00 p. m.,335533,6226361,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,GRANEROS,COMISION NACIONAL DE ENERGIA,12/30/2016 9:00 p. m.,6/29/2023 8:00 p. m.,319,POINT (-70.78273915999996 -34.09062688012373)
150,1683,PFV CERRO DOMINADOR,ATACAMA GENERACION CHILE,FOTOVOLTAICO, ,NO APLICA,99.9,0,015/2016,SISTEMA ELECTRICO NACIONAL,OPERATIVA,7/3/2018 8:00 p. m.,452814,7479326,19 SUR,WGS 1984,ANTOFAGASTA,TOCOPILLA,MARIA ELENA,COMISION NACIONAL DE ENERGIA,8/2/2015 9:00 p. m.,6/29/2023 8:00 p. m.,320,POINT (-69.45973255299998 -22.79295879932541)
151,1684,PFV PICA,PMGD PICA PILOT,FOTOVOLTAICO,PMGD,NO APLICA,0.6,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,1/7/2016 9:00 p. m.,453180,7733210,19 SUR,WGS 1984,TARAPACA,TAMARUGAL,PICA,COMISION NACIONAL DE ENERGIA,12/30/2015 9:00 p. m.,6/29/2023 8:00 p. m.,325,POINT (-69.44901657199995 -20.499212689380418)
152,1685,POBLACION,POBLACION SOLAR SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.95,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,8/29/2019 8:00 p. m.,265164,6184168,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,PERALILLO,COMISION NACIONAL DE ENERGIA,9/29/2018 9:00 p. m.,6/29/2023 8:00 p. m.,326,POINT (-71.55642655899999 -34.45733855811931)
153,1686,PORTEZUELO,PV PORTEZUELOS SPA,FOTOVOLTAICO,PMGD,NO APLICA,3.0,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,1/15/2018 9:00 p. m.,262732,6205789,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CARDENAL CARO,LA ESTRELLA,COMISION NACIONAL DE ENERGIA,6/29/2018 8:00 p. m.,6/29/2023 8:00 p. m.,327,POINT (-71.57690465299999 -34.261993825121706)
154,1687,PMGD PFV PAS1,POZO ALMONTE SOLAR 1 S.A.,FOTOVOLTAICO,PMGD,NO APLICA,8.97,0,061/2011,SISTEMA ELECTRICO NACIONAL,OPERATIVA,11/3/2015 9:00 p. m.,421448,7758618,19 SUR,WGS 1984,TARAPACA,TAMARUGAL,POZO ALMONTE,COMISION NACIONAL DE ENERGIA,12/30/2015 9:00 p. m.,6/29/2023 8:00 p. m.,328,POINT (-69.75220514399996 -20.268584903386124)
155,1688,POZO ALMONTE SOLAR II,POZO ALMONTE SOLAR 2 S.A.,FOTOVOLTAICO,PMG,NO APLICA,7.496,0,042/2011,SISTEMA ELECTRICO NACIONAL,OPERATIVA,3/28/2014 9:00 p. m.,421467,7758012,19 SUR,WGS 1984,TARAPACA,TAMARUGAL,POZO ALMONTE,COMISION NACIONAL DE ENERGIA,12/9/2014 9:00 p. m.,6/29/2023 8:00 p. m.,329,POINT (-69.75204960299999 -20.274061274385996)
156,1689,POZO ALMONTE SOLAR III,POZO ALMONTE SOLAR 3 S.A.,FOTOVOLTAICO, ,NO APLICA,15.998,0,062/2011,SISTEMA ELECTRICO NACIONAL,OPERATIVA,6/6/2014 8:00 p. m.,421642,7760809,19 SUR,WGS 1984,TARAPACA,TAMARUGAL,POZO ALMONTE,COMISION NACIONAL DE ENERGIA,12/9/2014 9:00 p. m.,6/29/2023 8:00 p. m.,330,POINT (-69.75025241399999 -20.248795768386636)
157,1690,PUERTO SECO SOLAR,PUERTO SECO SOLAR,FOTOVOLTAICO,PMG,NO APLICA,8.959,0,234/2010,SISTEMA ELECTRICO NACIONAL,OPERATIVA,8/31/2017 9:00 p. m.,513364,7517366,19 SUR,WGS 1984,ANTOFAGASTA,EL LOA,CALAMA,COMISION NACIONAL DE ENERGIA,12/30/2017 9:00 p. m.,6/29/2023 8:00 p. m.,332,POINT (-68.87011641499998 -22.44992044133335)
158,1691,PUNTA BAJA SOLAR,PARQUE SOLAR SPA,FOTOVOLTAICO,PMGD,NO APLICA,1.985,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,1/17/2019 9:00 p. m.,301276,6750590,19 SUR,WGS 1984,COQUIMBO,ELQUI,LA HIGUERA,COMISION NACIONAL DE ENERGIA,9/29/2018 9:00 p. m.,6/29/2023 8:00 p. m.,335,POINT (-71.04715904799997 -29.35817136319316)
159,1692,COYA,ENGIE ENERGIA CHILE S.A.,FOTOVOLTAICO, ,NO APLICA,177.68,0,255/2015,SISTEMA ELECTRICO NACIONAL,OPERATIVA,3/23/2023 9:00 p. m.,440815,7539477,19 SUR,WGS 1984,ANTOFAGASTA,TOCOPILLA,MARIA ELENA,COMISION NACIONAL DE ENERGIA,8/2/2015 9:00 p. m.,6/29/2023 8:00 p. m.,336,POINT (-69.57438430399998 -22.249203131338035)
160,1693,PV SALVADOR,PV SALVADOR SPA,FOTOVOLTAICO, ,NO APLICA,67.796,0,240/2012,SISTEMA ELECTRICO NACIONAL,OPERATIVA,7/6/2015 9:00 p. m.,413604,7089620,19 SUR,WGS 1984,ATACAMA,CHANARAL,DIEGO DE ALMAGRO,COMISION NACIONAL DE ENERGIA,9/29/2015 9:00 p. m.,6/29/2023 8:00 p. m.,337,POINT (-69.86555886899998 -26.310682788249633)
161,1694,PV UTFSM VALPARAISO VALDES,MGM INNOVA CAPITAL CHILE SPA,FOTOVOLTAICO,PMGD,NO APLICA,0.2145,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,3/30/2020 9:00 p. m.,257701,6341720,19 SUR,WGS 1984,VALPARAISO,VALPARAISO,VALPARAISO,COMISION NACIONAL DE ENERGIA,9/29/2018 9:00 p. m.,6/29/2023 8:00 p. m.,340,POINT (-71.59446252899994 -33.036091255137194)
162,1695,PV UTFSM VINA DEL MAR,MGM INNOVA CAPITAL CHILE SPA,FOTOVOLTAICO,PMGD,NO APLICA,0.4985,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,3/30/2020 9:00 p. m.,267825,6341877,19 SUR,WGS 1984,VALPARAISO,VALPARAISO,VINA DEL MAR,COMISION NACIONAL DE ENERGIA,9/29/2018 9:00 p. m.,6/29/2023 8:00 p. m.,341,POINT (-71.48610852699994 -33.03688308213719)
163,1696,QUETENA,PARQUE SOLAR QUETENA S.A.,FOTOVOLTAICO,PMGD,NO APLICA,9.0,0,122/2019,SISTEMA ELECTRICO NACIONAL,OPERATIVA,9/22/2021 9:00 p. m.,503949,7516735,19 SUR,WGS 1984,ANTOFAGASTA,EL LOA,CALAMA,COMISION NACIONAL DE ENERGIA,6/29/2018 8:00 p. m.,6/29/2023 8:00 p. m.,344,POINT (-68.96161839999996 -22.45566862933321)
164,1697,QUILAPILUN,CHUNGUNGO S.A.,FOTOVOLTAICO, ,NO APLICA,103.02,0,276/2015,SISTEMA ELECTRICO NACIONAL,OPERATIVA,3/8/2017 9:00 p. m.,342496,6335950,19 SUR,WGS 1984,METROPOLITANA DE SANTIAGO,CHACABUCO,COLINA,COMISION NACIONAL DE ENERGIA,6/29/2017 8:00 p. m.,6/29/2023 8:00 p. m.,345,POINT (-70.68793057499994 -33.1036950201363)
165,1698,NUEVO QUILLAGUA,PARQUE SOLAR FOTOVOLTAICO NUEVO QUILLAGUA,FOTOVOLTAICO, ,NO APLICA,95.052,0,377/2013,SISTEMA ELECTRICO NACIONAL,OPERATIVA,4/20/2021 8:00 p. m.,449383,7605195,19 SUR,WGS 1984,ANTOFAGASTA,TOCOPILLA,MARIA ELENA,COMISION NACIONAL DE ENERGIA,8/2/2015 9:00 p. m.,6/29/2023 8:00 p. m.,346,POINT (-69.48919954399997 -21.655760403352172)
166,1699,QUINANTU SOLAR,TALTAL SOLAR S.A.,FOTOVOLTAICO,PMGD,NO APLICA,9.0,0,129/2019,SISTEMA ELECTRICO NACIONAL,OPERATIVA,1/14/2021 9:00 p. m.,265817,6068432,19 SUR,WGS 1984,MAULE,TALCA,TALCA,COMISION NACIONAL DE ENERGIA,6/29/2018 8:00 p. m.,6/29/2023 8:00 p. m.,350,POINT (-71.58186371599999 -35.50008395210762)
167,1700,ARGOMEDO,GR GUINDO SPA,FOTOVOLTAICO,PMGD,NO APLICA,7.97,0,006/2019,SISTEMA ELECTRICO NACIONAL,OPERATIVA,6/18/2020 8:00 p. m.,315520,6196441,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,QUINTA DE TILCOCO,COMISION NACIONAL DE ENERGIA,6/29/2018 8:00 p. m.,6/29/2023 8:00 p. m.,351,POINT (-71.00594486399996 -34.35695939412051)
168,1701,RANGUIL,RANGUIL SUR SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.95,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,7/18/2019 8:00 p. m.,247266,6144897,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,LOLOL,COMISION NACIONAL DE ENERGIA,9/29/2018 9:00 p. m.,6/29/2023 8:00 p. m.,352,POINT (-71.76278399499996 -34.80684483311527)
169,1702,RAUQUEN,GR PALMA SPA,FOTOVOLTAICO,PMGD,NO APLICA,9.0,0,182/2018,SISTEMA ELECTRICO NACIONAL,OPERATIVA,12/31/2016 9:00 p. m.,304083,6134362,19 SUR,WGS 1984,MAULE,CURICO,ROMERAL,COMISION NACIONAL DE ENERGIA,3/30/2018 9:00 p. m.,6/29/2023 8:00 p. m.,353,POINT (-71.14458866399997 -34.914295603114084)
170,1703,RINCONADA,GR TAMARUGO SPA,FOTOVOLTAICO,PMGD,NO APLICA,7.97,0,022/2018,SISTEMA ELECTRICO NACIONAL,OPERATIVA,12/18/2019 9:00 p. m.,333004,6191196,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,CACHAPOAL,RENGO,COMISION NACIONAL DE ENERGIA,9/29/2017 9:00 p. m.,6/29/2023 8:00 p. m.,355,POINT (-70.81694226599996 -34.407204225119976)
171,1704,RODEO,PV RODEO SPA,FOTOVOLTAICO,PMGD,NO APLICA,2.96,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,11/16/2018 9:00 p. m.,316200,6372519,19 SUR,WGS 1984,VALPARAISO,SAN FELIPE,CATEMU,COMISION NACIONAL DE ENERGIA,6/29/2018 8:00 p. m.,6/29/2023 8:00 p. m.,357,POINT (-70.96230797299995 -32.76988623614077)
172,1705,ROVIAN,GR MOLLE SPA,FOTOVOLTAICO,PMGD,NO APLICA,6.985,0,010/2018,SISTEMA ELECTRICO NACIONAL,OPERATIVA,6/13/2019 8:00 p. m.,296074,6163550,19 SUR,WGS 1984,LIBERTADOR GENERAL BERNARDO O'HIGGINS,COLCHAGUA,NANCAGUA,COMISION NACIONAL DE ENERGIA,9/29/2017 9:00 p. m.,6/29/2023 8:00 p. m.,358,POINT (-71.22512379399996 -34.64970632111709)
173,1706,SAN FRANCISCO SOLAR,SAN FRANCISCO SOLAR SPA,FOTOVOLTAICO,PMGD,NO APLICA,3.0,0,NO APLICA,SISTEMA ELECTRICO NACIONAL,OPERATIVA,11/7/2017 9:00 p. m.,340899,6342978,19 SUR,WGS 1984,METROPOLITANA DE SANTIAGO,CHACABUCO,COLINA,COMISION NACIONAL DE ENERGIA,3/30/2018 9:00 p. m.,6/29/2023 8:00 p. m.,363,POINT (-70.70381659199995 -33.040095755137166)
174,1707,VICTORIA,VICTORIA SOLAR SPA,FOTOVOLTAICO,PMGD,NO APLICA,9.0,0,049/2019,SISTEMA ELECTRICO NACIONAL,OPERATIVA,6/10/2020 8:00 p. m.,502528,7514133,19 SUR,WGS 1984,ANTOFAGASTA,EL LOA,CALAMA,COMISION NACIONAL DE ENERGIA,6/29/2018 8:00 p. m.,6/29/2023 8:00 p. m.,364,POINT (-68.97542540899997 -22.47917791633269)
